registration	birthdate	current_location	company	ssn	residence	imei	user_id	name	username	mail	job
2018-10-14		(Decimal('-30.1129125'), Decimal('129.943217'))	Oliver, Chambers and Rivas	360-12-4081		3590433799317661560	538	Dr. Joseph Garcia	steven86	clawrence@hotmail.com	
2019/03/29	1921-06-11	(Decimal('17.5353335'), Decimal('105.591578'))	Hess-Wilson	036-08-8258		3590433799317661677	734	Kimberly Miller	lucasmelanie	nicolebutler@gmail.com	
2019/09/09	1933-11-24	(Decimal('56.3973465'), Decimal('87.864708'))	Woodward Ltd	404-37-2683	"Unit 9341 Box 8997
DPO AA 30713"	8630330696303481354	1988	John Lopez	audrey05	jonathangomez@hotmail.com	Cabin crew
2018-08-03		(Decimal('-65.8492795'), Decimal('176.561545'))	Silva Group	491-86-0444		8630330696303481867	2085	Douglas Lester	sara33	fjones@yahoo.com	Engineer, technical sales
2022-10-27		(Decimal('64.3379905'), Decimal('-12.176815'))	Wiggins and Sons	148-53-9934	"2892 Jessica Greens
East Crystal, AK 64112"	359043379931766882	1429	Jessica Pearson	shayes	goodwinjoshua@yahoo.com	Nurse, mental health
12/04/2017, 00:00:00		(Decimal('89.3584735'), Decimal('-108.259882'))	Hamilton, Fox and King	544-82-0018		3590433799317661594	1648	Alec Moore	xleblanc	morrisheather@gmail.com	
2023-05-01	1937-03-30	(Decimal('-49.4772225'), Decimal('14.546109'))	Barron-Warren	636-49-3745		8630330696303482006	908	Brian Charles	david98	ymiller@yahoo.com	
2019-08-13	2024-01-02	(Decimal('19.341591'), Decimal('-98.806547'))	Evans-Mcknight	353-04-7502		359043379931766098	2593	Marcus Burton	stephensherman	fisherjeremy@hotmail.com	
2020-09-06	2002-10-05	(Decimal('-45.620898'), Decimal('39.704877'))	Simon, Rodriguez and Dodson	543-77-3223		8630330696303481727	1555	Michael Henson	juan21	sonya37@gmail.com	Operations geologist
05 Aug 2018	2005-02-20	(Decimal('71.5451335'), Decimal('40.584358'))	Hess, Ferguson and Bradley	364-56-9587		8630330696303482139	1552	Carl Fritz	marilyn19	jhudson@gmail.com	Agricultural engineer
2019-12-06	2008-02-21	(Decimal('-33.0162345'), Decimal('-0.317895'))	Hunter-Johnson	811-86-7042		8630330696303481875	2296	Alexis Taylor	stewartjonathan	heathersanders@yahoo.com	
2018/03/07		(Decimal('58.5305845'), Decimal('-84.087966'))	Roberts, Fisher and Pacheco	090-05-1364	"1180 Steven Locks Apt. 017
Johnsonville, MD 27005"	8630330696303481214	1787	Holly Webb	rebecca56	kayla33@gmail.com	
2019-06-27	2015-05-27		Larsen-Kennedy	480-31-2816		863033069630348511	220	Michael Jackson	hgamble	singletonsteven@hotmail.com	
2019-08-28	2020-06-17	(Decimal('-29.907453'), Decimal('-153.987807'))	Aguilar Ltd	515-57-0665		863033069630348099	428	Cynthia Walker	leerebecca	nicole82@gmail.com	Optician, dispensing
2020-04-02	2010-10-16	(Decimal('-72.875300'), Decimal('80.041185'))	Randall, Carrillo and Jacobs	685-58-1611		863033069630348719	1428	Linda Taylor	ereed	juan11@hotmail.com	
2020-03-01	1910-04-11		Gutierrez, Foster and Elliott	162-76-4443		3590433799317662113	939	Dustin Smith	kimcourtney	barbara19@gmail.com	
04/05/2018, 00:00:00		(Decimal('-15.482425'), Decimal('119.493486'))	Martinez LLC	773-87-9931		8630330696303482295	755	Crystal Mason	amanda49	tarmstrong@hotmail.com	
2020/01/21			Turner-Hunter	213-21-2852	"61806 Gay Highway
Port Pamela, PA 00731"	359043379931766254	1223	Kelsey Juarez	bethanyjones	lrodriguez@yahoo.com	
2021-07-09	1970-03-19	(Decimal('76.300079'), Decimal('-164.298097'))	Brown LLC	107-77-7858	"931 Molina Valleys
New Codychester, OH 74584"	3590433799317662147	507	Jason Vazquez	mendezphillip	danielleshelton@yahoo.com	
08 Jul 2024		(Decimal('-50.814244'), Decimal('99.164288'))	Skinner, Bell and Miles	197-09-5872		3590433799317661214	2365	Steven Johnson	ryanhubbard	owensgerald@yahoo.com	
2022-02-15	2014-01-15	(Decimal('-30.768074'), Decimal('102.455075'))	Nguyen, Reese and Hunt	269-19-4227	"6702 Jeffrey Prairie
South Jordan, DC 96401"	3590433799317662154	2460	Shelly Howard	joshua72	fweiss@gmail.com	
11/20/2017, 00:00:00		(Decimal('86.7446655'), Decimal('-15.546962'))	Eaton, Stout and Weaver	360-29-1532		3590433799317661339	1731	Kathleen Shannon	owensdaniel	hoodstacie@gmail.com	
07/22/2022, 00:00:00	2001-05-28	(Decimal('-67.623633'), Decimal('-25.814884'))	Rangel PLC	679-84-9451	"47778 Russell Island
Brianmouth, UT 92653"	8630330696303481073	783	Leslie Oliver	lrobles	brittany21@hotmail.com	
10 Nov 2017	1989-08-01	(Decimal('61.1674585'), Decimal('-55.551701'))	Mccarthy and Sons	514-55-0399		8630330696303481552	65	Heather Bruce	qhernandez	fischerlisa@yahoo.com	
06/05/2019, 00:00:00	2010-03-19	(Decimal('55.6479835'), Decimal('-12.032436'))	Young Ltd	811-81-7897	"78660 Raymond Keys
Gillespieberg, TN 41150"	863033069630348792	1096	Michael Stephenson	micheal85	gchase@hotmail.com	
2019/09/21	1932-04-17	(Decimal('-61.516037'), Decimal('156.713718'))	Frank LLC	199-77-6770		359043379931766189	1995	Ryan Anderson	carolwelch	alexander65@gmail.com	Musician
2022/08/17	1910-07-28	(Decimal('28.8701575'), Decimal('141.651038'))	Brown, Smith and Johnson	852-45-3145	"9431 Lee Brooks
Oconnellbury, GU 70987"	8630330696303481248	1506	David Ball	donnabooth	david50@hotmail.com	
09 Oct 2017	1992-07-01	(Decimal('-56.978812'), Decimal('78.985195'))	Navarro LLC	134-40-8389		8630330696303481909	1079	Dennis Chambers	calderondanny	jshort@yahoo.com	
05/27/2018, 00:00:00	1995-06-11	(Decimal('-22.424668'), Decimal('-73.000520'))	Houston, Hernandez and Huffman	319-80-0898	"352 Stewart Burgs Apt. 891
West Beth, WV 67293"	863033069630348586	579	Joshua Murphy	steven37	btorres@yahoo.com	Company secretary
2020/06/25		(Decimal('8.7574065'), Decimal('119.822722'))	Jackson LLC	484-06-0775		863033069630348420	1454	Thomas Lewis	sandra66	christina18@gmail.com	Animator
06/03/2024, 00:00:00		(Decimal('-77.727981'), Decimal('90.913341'))	Johnson-Washington	111-73-2938		3590433799317662097	2215	Daniel Mendez	mariohines	whitemaria@gmail.com	Public librarian
2024/07/19		(Decimal('-4.1542745'), Decimal('90.021614'))	Silva, Perry and Lee	249-64-1814		863033069630348149	949	Rodney Smith	flowersanthony	theresa50@hotmail.com	
2023-01-04		(Decimal('-71.968493'), Decimal('-79.567402'))	Watts, Robinson and Gardner	357-30-4813		3590433799317661982	1959	Jacob Campbell	crystalstokes	awalker@hotmail.com	
2019-07-13	1981-09-09	(Decimal('18.572593'), Decimal('-90.428417'))	Rhodes, Reynolds and Castro	297-05-8321	"067 Jones Corner
New Lindseymouth, MP 41891"	8630330696303481529	1939	Linda Perez	hughescrystal	hallmorgan@hotmail.com	
2019/06/29		(Decimal('25.750209'), Decimal('-116.543275'))	West-Mitchell	001-88-6801		3590433799317661354	1593	Kenneth Wong	pwilliams	mbarrett@hotmail.com	
25 Apr 2022	2009-07-03	(Decimal('-54.205927'), Decimal('-39.503154'))	Washington Group	277-80-8013	"976 Carpenter Mall
Port Angelaton, WI 77862"	863033069630348743	2378	Keith Davis	jeremiah73	nguyendebra@gmail.com	
14 Aug 2020		(Decimal('-45.772709'), Decimal('166.027601'))	Rodriguez, Nelson and Garza	010-80-0292		8630330696303482147	2051	Michelle Andrews DDS	ohogan	kcochran@gmail.com	
2020/03/15	1952-05-12	(Decimal('-78.5052175'), Decimal('149.250004'))	Kelley, Williams and Brown	689-93-6032	"23195 Thompson Station
West Donnaport, GA 99489"	8630330696303482154	228	Cheyenne Patel	oadams	hartmanjamie@hotmail.com	
19 Jul 2018		(Decimal('-57.564552'), Decimal('174.894036'))	Ramirez, Nguyen and Browning	800-40-2374	"USNV Harris
FPO AE 12391"	8630330696303482451	1889	Melissa Cooper	hcasey	elizabeth15@yahoo.com	
04/18/2020, 00:00:00	1930-06-16	(Decimal('-45.0654475'), Decimal('-139.140485'))	Fuller Ltd	136-39-0128	"142 Freeman Parkway Suite 648
Samanthashire, MO 01632"	359043379931766981	1333	Amanda Kelley	nicole76	gavinweber@hotmail.com	
08 Oct 2022	2000-05-10	(Decimal('-78.327976'), Decimal('145.465083'))	Carlson LLC	160-37-4058		359043379931766130	236	Rebecca Gonzalez	gibsonpatricia	david53@gmail.com	Lighting technician, broadcasting/film/video
2022/07/12	1963-09-22	(Decimal('33.693601'), Decimal('134.298123'))	Clark-Bryant	313-65-5211		359043379931766205	2293	Heather Buck	jefferybarnes	wisemichael@gmail.com	
31 Aug 2018		(Decimal('-64.1284445'), Decimal('127.239005'))	Petty LLC	179-86-0934		863033069630348370	2338	Darlene Terry	rodriguezkevin	johnparks@yahoo.com	
2019/02/15		(Decimal('-56.170768'), Decimal('9.836036'))	Davis Ltd	459-83-1049		8630330696303482444	1759	Travis Miller	elizabethjohnson	patrick88@yahoo.com	
12/12/2021, 00:00:00	1979-09-06	(Decimal('-46.0442595'), Decimal('-176.866036'))	Perez Inc	496-40-0893		3590433799317661388	253	Karen Garcia	dsmith	bradleyjones@gmail.com	Police officer
2020-07-01	2010-11-21	(Decimal('-25.432130'), Decimal('-171.095943'))	Jones, Jacobs and Jacobs	600-90-5882		8630330696303481511	351	Dr. Jacob Diaz	robertallen	ohenderson@yahoo.com	
2019/01/19	2020-08-16	(Decimal('35.638394'), Decimal('-97.658236'))	Davis Ltd	021-99-8233		8630330696303482212	1421	Jonathan Mcmillan	hubbardchristina	treeves@hotmail.com	Oncologist
06 Nov 2022		(Decimal('-71.135019'), Decimal('-135.875556'))	Wilkerson PLC	184-46-4240		359043379931766627	2401	Jeremy Erickson	lucas74	tharris@hotmail.com	Maintenance engineer
02/09/2018, 00:00:00	1996-07-31	(Decimal('-39.199926'), Decimal('80.924670'))	Brown Group	069-81-0751		3590433799317661552	1249	Wendy Clements	fthompson	stephanie04@gmail.com	
02/02/2021, 00:00:00	1943-03-14	(Decimal('48.6969435'), Decimal('-53.044990'))	Sanchez-Ho	748-08-8199		863033069630348271	445	Christopher Woods	trevor77	patricksloan@gmail.com	
05/19/2023, 00:00:00		(Decimal('-21.9099625'), Decimal('29.247371'))	Franco-Huang	577-79-3043	"24760 Carter Row
Phillipview, AL 34085"	359043379931766452	1434	Billy Porter	jason00	zachary38@yahoo.com	
2022/10/17			Lewis, Newman and Bailey	805-03-7614		8630330696303481339	452	Jody Griffith	tjensen	cynthia49@hotmail.com	Operational researcher
2021-10-24		(Decimal('-24.846308'), Decimal('-122.366714'))	Johnson-Marsh	868-32-2037		863033069630348495	2501	Candice Briggs	psanchez	oconnordawn@gmail.com	
2022-03-06		(Decimal('84.911497'), Decimal('-151.772523'))	Richard, Blevins and Alvarado	766-47-9865		3590433799317661727	2483	Daniel Koch	thomasaaron	sharonjenkins@yahoo.com	Newspaper journalist
2022/12/28	1931-01-16	(Decimal('-63.203964'), Decimal('76.626312'))	Montgomery-Parker	658-46-0972		359043379931766452	1911	Austin Patterson	samanthapowell	terri18@yahoo.com	
30 May 2021		(Decimal('-61.1850195'), Decimal('91.044288'))	Fuller-Leblanc	383-41-9058	"06292 Jacob Mountain Apt. 407
Diazchester, WV 69870"	359043379931766148	958	Jill Francis	xwilson	wschultz@hotmail.com	Industrial/product designer
07/05/2019, 00:00:00		(Decimal('-81.413572'), Decimal('-169.276220'))	Kelley-Walker	869-63-2396		8630330696303482238	1591	Amy Williams	george66	khughes@yahoo.com	
11/06/2023, 00:00:00	1965-08-12	(Decimal('34.460897'), Decimal('-68.508846'))	Hughes LLC	712-54-0821		863033069630348503	86	Angela Fields	michael12	wandaschneider@yahoo.com	
04 Aug 2018	2013-11-20	(Decimal('-80.791210'), Decimal('-115.334858'))	Johnson, Hayes and Lopez	688-56-6783		3590433799317661834	338	George Hayes	mitchellharris	hvasquez@yahoo.com	Further education lecturer
11/09/2019, 00:00:00	1975-01-12	(Decimal('-78.6172485'), Decimal('-117.927821'))	Evans Ltd	033-17-1344		8630330696303481099	634	Lisa Maxwell	diana57	cbartlett@gmail.com	
2022/08/09	1947-06-26	(Decimal('-38.973906'), Decimal('147.152935'))	Vaughn, Johnson and Lawrence	067-59-4515	"98493 Angela Street Apt. 763
West Christine, OR 70067"	8630330696303481701	1139	Angelica Anderson	michael84	keithking@yahoo.com	
2019/01/18		(Decimal('-36.381419'), Decimal('50.111170'))	Simpson PLC	037-35-4265		863033069630348974	1536	Suzanne Carr	preed	martinadrienne@yahoo.com	
03/28/2020, 00:00:00	2024-01-07	(Decimal('-80.707629'), Decimal('-171.631040'))	Williams Ltd	135-27-6688		359043379931766817	2499	Pamela Price MD	iklein	jreynolds@hotmail.com	
03/06/2018, 00:00:00		(Decimal('58.8690725'), Decimal('45.871942'))	Barnes LLC	873-39-7711		8630330696303482253	405	Ryan Murray	hernandezbryan	griffithkyle@hotmail.com	
2019-05-24		(Decimal('-37.4015825'), Decimal('-161.894976'))	Davis-Castro	877-14-1292		3590433799317662329	579	Sean Manning	larry02	lopezjeffrey@hotmail.com	
12/25/2022, 00:00:00	1988-07-03	(Decimal('-56.9761345'), Decimal('136.028087'))	Butler LLC	456-13-5453	"03120 Stein Centers Apt. 780
Melissatown, NJ 43263"	3590433799317662113	1676	Cody Wells	marcus69	ugreene@yahoo.com	
2021/04/01	1911-01-03		Thomas PLC	043-10-2957	"75501 Veronica Row Apt. 905
Diazside, SC 60340"	3590433799317661487	856	Paul Pearson	hhaynes	kevin52@yahoo.com	
2019-05-11	2011-08-09	(Decimal('-80.1000255'), Decimal('-173.844579'))	Reeves-Reed	147-36-4062	"246 Maria Hill Apt. 296
Lake Deborahchester, IN 53745"	3590433799317661982	1741	Nathan Holder	gregoryjames	wendyskinner@yahoo.com	
11/08/2018, 00:00:00		(Decimal('-78.377282'), Decimal('169.454972'))	Wallace-Moreno	044-89-7305		359043379931766460	1969	Justin Williams	troy31	pnelson@hotmail.com	Secretary, company
11/23/2019, 00:00:00	1983-02-21	(Decimal('75.437912'), Decimal('-18.277488'))	Sanchez and Sons	354-25-9478		359043379931766528	2336	Angela Steele	burtonluke	millerfrancis@gmail.com	
2019-03-09		(Decimal('75.717380'), Decimal('173.450902'))	King-Gibbs	469-10-4531	"PSC 6303, Box 1636
APO AP 01093"	863033069630348701	1966	Marc Holloway Jr.	jacobmartin	vmartinez@yahoo.com	
11 Mar 2019		(Decimal('75.8874845'), Decimal('-155.523142'))	Sullivan-James	785-64-9461		3590433799317661636	2056	Jasmine Cunningham	molinakristi	christinawagner@hotmail.com	
05/15/2022, 00:00:00	1923-01-22	(Decimal('58.3020545'), Decimal('-39.132673'))	Baker-Taylor	714-53-9826		8630330696303482451	457	Keith Newton	nsimmons	jessicaharmon@yahoo.com	Legal executive
11/07/2020, 00:00:00		(Decimal('86.2453285'), Decimal('51.568395'))	Williams PLC	013-85-7183		8630330696303481180	633	Stacy Martin	haneystephanie	brandon28@gmail.com	Dramatherapist
2019-05-11		(Decimal('-61.7678285'), Decimal('-117.956759'))	Owens, Green and Rocha	093-76-9915		3590433799317662287	516	Jeffery Riley	william53	jacksonwillie@yahoo.com	
12 Dec 2017	1917-04-01	(Decimal('-24.594243'), Decimal('-63.509247'))	Daniels-Villa	684-44-2996	"757 Moore Keys Apt. 874
Greertown, TN 17067"	359043379931766965	540	William Thompson	cshaffer	barbarale@hotmail.com	
2018/12/10		(Decimal('49.4432945'), Decimal('-106.036647'))	Hudson, Mcknight and Reed	453-78-0316		8630330696303481750	1611	James Camacho	morrisvictoria	cynthiarios@gmail.com	Horticultural therapist
03 Feb 2023	1932-07-28	(Decimal('-64.872353'), Decimal('-3.859886'))	Torres PLC	124-38-7175	"USNS Yates
FPO AE 67200"	359043379931766817	1101	Steven Perez	mjohnston	gonzalezruth@yahoo.com	
2019-03-27	2014-10-22	(Decimal('-56.4577955'), Decimal('97.400747'))	Martinez, Rodriguez and Reyes	387-45-8236		3590433799317662097	15	Brian Sandoval	slogan	frank99@hotmail.com	
2023-12-12		(Decimal('-86.9552295'), Decimal('-168.776641'))	Jefferson, Martinez and Kemp	482-26-9304		3590433799317661974	1627	Michael Parker	ldavis	fpadilla@hotmail.com	
2019-07-12		(Decimal('-60.285380'), Decimal('-19.175055'))	Hicks, Williams and Atkins	178-21-1808		3590433799317661305	1513	Brian Barr	williamsdavid	rachelmartinez@hotmail.com	
2020/08/05	1966-11-17	(Decimal('5.7738765'), Decimal('96.213933'))	Reynolds and Sons	561-29-6032	"9378 Peter Lights Suite 887
Olivermouth, MD 88667"	863033069630348289	2186	Jeff Wilson	cmedina	randall41@gmail.com	
2021/08/23			Tucker Inc	080-18-2436	"84333 Meredith Trail Apt. 435
Thompsonland, OH 72930"	3590433799317661073	989	Aaron Thompson	matthewdunn	hubbarderica@gmail.com	Proofreader
2018/03/22		(Decimal('14.722216'), Decimal('86.854034'))	Reese LLC	224-54-1829		359043379931766874	1687	Megan Duffy	carlalang	lisawhite@hotmail.com	
02/15/2020, 00:00:00	1958-03-27	(Decimal('-14.967632'), Decimal('-47.881833'))	Becker, Perez and Baker	685-32-0745		3590433799317661065	2364	Nicole Ward	howardchristina	jamieedwards@hotmail.com	
09/08/2019, 00:00:00	1995-05-26	(Decimal('-61.543658'), Decimal('-98.512132'))	Jacobs, Snyder and Duran	489-94-1770		8630330696303482105	2470	Debra Warner	jonesdaisy	brandon73@hotmail.com	
02/01/2021, 00:00:00	1961-02-18	(Decimal('57.2729335'), Decimal('-12.548465'))	Parker and Sons	214-13-2522	"56118 Debra Villages
New Michael, DC 86889"	359043379931766916	2168	Paul Daniel	davisbrooke	samantha77@hotmail.com	
2019-07-08		(Decimal('-54.591880'), Decimal('129.685369'))	Fitzgerald LLC	399-77-3259	"6792 Molina Lakes
Villanuevashire, NV 42335"	863033069630348222	156	John Caldwell	keith66	ronald76@hotmail.com	
2018/04/29		(Decimal('-70.862049'), Decimal('46.985257'))	Stewart, Rivas and Meza	644-78-6683	"744 Deborah Prairie
Seantown, GU 90285"	863033069630348198	428	Bradley Allen	johnsonanthony	stevegrant@yahoo.com	
07 Oct 2021		(Decimal('-85.9986965'), Decimal('-139.787688'))	Baker-Pierce	336-45-0437	"76343 Sellers Lakes
North Susanchester, ME 04947"	8630330696303481305	709	Justin Taylor	amy99	allenbell@yahoo.com	
2021-04-20		(Decimal('-59.0010575'), Decimal('72.422072'))	Brown-Ryan	203-68-4490	"982 Brown Key Suite 211
East Jeffrey, NH 34120"	359043379931766189	234	Gregory Schmidt	sdavis	andre92@hotmail.com	Community pharmacist
2018/05/17	1925-03-24	(Decimal('-27.3377255'), Decimal('-89.301517'))	Roberson PLC	018-82-9939		359043379931766791	2342	Sharon Vincent	kforbes	douglastony@yahoo.com	Warden/ranger
2018/03/03	1983-04-17	(Decimal('-33.4179715'), Decimal('-77.969797'))	Thompson, Cruz and Garza	442-93-3200		359043379931766148	956	Chloe Hughes	jeffreyevans	csanchez@yahoo.com	
2018-11-27		(Decimal('-38.822508'), Decimal('-24.128255'))	Gonzales-Callahan	830-11-1453		359043379931766882	2446	Ebony Nichols	ngreen	belljasmine@yahoo.com	
31 Jan 2018		(Decimal('-85.7945675'), Decimal('-136.595616'))	Williams, Perez and Coleman	880-44-3459		863033069630348222	336	Sandra Davidson	amber28	andrewlewis@hotmail.com	
07/13/2019, 00:00:00		(Decimal('0.3086295'), Decimal('123.449323'))	Morrison-Sanchez	091-56-4790		3590433799317661271	1152	Christine Anderson	alejandraburke	ericrush@yahoo.com	
15 Sep 2021		(Decimal('76.5051875'), Decimal('28.464529'))	Kramer and Sons	701-80-1099		863033069630348321	2070	Jennifer Hardy	mthomas	johnsonmichael@yahoo.com	
2023/07/24	1984-11-11	(Decimal('38.2137145'), Decimal('41.578805'))	Sanchez Inc	861-41-2633	"5688 Suzanne Ramp
Hessfort, AL 97975"	863033069630348537	810	Whitney Hernandez	qlewis	wellsjessica@yahoo.com	
09/09/2021, 00:00:00	1968-11-10	(Decimal('-20.631397'), Decimal('22.447060'))	Steele, Joyce and White	642-38-6879	"80014 Chase Shores
Douglasshire, AL 80016"	359043379931766007	22	Laura Stark	summer78	wallsdebra@yahoo.com	Glass blower/designer
2023-04-30	2008-12-05		Carrillo-Gibson	554-55-1496		3590433799317661347	2344	Natasha Curtis	morganjoshua	royfoster@yahoo.com	
05/16/2022, 00:00:00		(Decimal('43.167254'), Decimal('-83.412255'))	Blackburn-Anderson	143-67-7529		8630330696303481644	527	Michael Cook	michael13	bakermichael@hotmail.com	
2023-10-29	1980-01-20	(Decimal('-17.1528245'), Decimal('-99.152864'))	Curry-Rice	192-53-2946	"08911 Emily Common Suite 853
West Jasonmouth, NH 98048"	3590433799317661958	92	Shane Wilson	larryjames	barbarasmith@gmail.com	
11/05/2020, 00:00:00		(Decimal('-1.0298125'), Decimal('47.834064'))	Foster Group	480-51-1569		863033069630348735	93	Jessica Lucero	thomas69	pbriggs@gmail.com	Teaching laboratory technician
2021-06-05	1951-01-24	(Decimal('61.656805'), Decimal('-109.859594'))	Cohen-Wolfe	332-88-0660	"07415 Carter Curve
Allenhaven, IA 51474"	863033069630348800	1898	Kathryn Hall	megan52	sierrawilliams@hotmail.com	
08/25/2018, 00:00:00	1986-10-12	(Decimal('61.736201'), Decimal('-179.002983'))	Hernandez-Miranda	540-92-7311	"4620 Matthews Views Suite 821
North Ericmouth, NM 67661"	863033069630348123	1013	Sean Thornton	nmoore	lloydjeffrey@yahoo.com	Veterinary surgeon
20 Dec 2017		(Decimal('-84.9136055'), Decimal('-145.444127'))	Holmes and Sons	545-21-5245		8630330696303482139	674	Jermaine Collier	laurensanchez	iclark@yahoo.com	
2018/10/04	1992-01-19	(Decimal('66.0967505'), Decimal('29.615535'))	Hanson-Hart	640-51-3039	"5290 Holmes Neck Suite 991
Brianashire, MA 61070"	863033069630348867	713	Andrea Sullivan	dianasandoval	mgood@yahoo.com	
